"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지평균농도","오염범례"
"2024-02-14","14:33","인천","중구","넙디로","인천광역시 중구 운남동 1768도","인천광역시 중구 운서동 3236도","14","100","32","매우좋음"
"2024-02-14","14:41","인천","중구","햇내로","인천광역시 중구 운서동 3161-1도","인천광역시 중구 운북동 656-28 도","14","100","52","좋음"
"2024-02-14","10:28","경기","화성시","동탄청계로","경기도 화성시 영천동 726-1도","경기도 화성시 오산동 967-1557도","15","83","5","매우좋음"
"2024-02-14","10:48","경기","화성시","동탄순환대로","경기도 화성시 석우동 114도","경기도 화성시 동탄면 장지리 910-361전","15","81","5","매우좋음"
"2024-02-14","11:42","경기","화성시","효행로","경기도 화성시 반월동 124-6도","경기도 화성시 봉담읍 수영리 233-4목","16","81","6","매우좋음"
"2024-02-14","12:46","경기","화성시","병점중앙로","경기도 화성시 진안동 930-8도","경기도 화성시 능동 674 도","17","83","5","매우좋음"
"2024-02-14","13:01","경기","오산시","경기대로","경기도 오산시 세교동 160-11도","경기도 오산시 갈곶동 233도","17","85","30","매우좋음"
"2024-02-14","13:57","경기","평택시","평택로","경기도 평택시 세교동 400-58 도","경기도 평택시 평택동 201-2도","19","79","60","좋음"
"2024-02-14","14:17","경기","평택시","경기대로","경기도 평택시 진위면 갈곶리 265-8도","경기도 평택시 유천동","19","83","26","매우좋음"
"2024-02-14","14:45","경기","안성시","공도로","경기도 안성시 공도읍 만정리 676-2도","경기도 안성시 공도읍 용두리 731-2도","18","82","32","매우좋음"
"2024-02-14","14:55","경기","안성시","덕봉서원로","경기도 안성시 양성면 동항리 797도","경기도 안성시 공도읍 만정리 836도","18","85","39","매우좋음"
"2024-02-14","14:56","경기","안성시","공도4로","경기도 안성시 공도읍 만정리 836도","경기도 안성시 공도읍 만정리 838도","18","85","61","좋음"
"2024-02-14","15:10","경기","안성시","비봉로","경기도 안성시 가사동 47-20도","경기도 안성시 가사동 77-14답","19","78","34","매우좋음"
"2024-02-14","15:13","경기","안성시","보개원삼로","경기도 안성시 보개면 북가현리 산174-1임","경기도 안성시 봉산동 92도","19","78","43","매우좋음"
"2024-02-14","09:31","서울","구로구","오리로","서울특별시 구로구 궁동 5 도","서울특별시 구로구 천왕동 3-5천","14","81","5","매우좋음"
"2024-02-14","09:48","서울","구로구","천왕로","서울특별시 구로구 오류동 352-10 도","서울특별시 구로구 천왕동 278-3 도","13","84","3","매우좋음"
"2024-02-14","09:55","서울","구로구","금오로","서울특별시 구로구 천왕동 278-3 도","서울특별시 구로구 천왕동 12-2도","14","83","5","매우좋음"
"2024-02-14","10:04","서울","구로구","개봉로","서울특별시 구로구 개봉동 403-97도","서울특별시 구로구 개봉동 139-4 도","15","81","15","매우좋음"
"2024-02-14","10:17","서울","구로구","중앙로","서울특별시 구로구 고척동 69-9도","서울특별시 양천구 신정동 620-2도","15","79","13","매우좋음"
"2024-02-14","10:25","서울","구로구","고척로","서울특별시 구로구 고척동 186-4 도","서울특별시 구로구 오류동 6-2도","15","79","4","매우좋음"
"2024-02-14","10:37","서울","구로구","부일로","서울특별시 구로구 궁동 197-63 도","서울특별시 구로구 온수동 56도","16","79","7","매우좋음"
"2024-02-14","10:54","서울","구로구","서해안로","서울특별시 구로구 항동 산50-10 도","서울특별시 구로구 개봉동 237-12 철","15","81","9","매우좋음"
"2024-02-14","11:53","서울","구로구","구로동로","서울특별시 구로구 구로동 496-128도","서울특별시 구로구 가리봉동 121-50도","16","80","20","매우좋음"
"2024-02-14","12:06","서울","구로구","디지털로","서울특별시 구로구 가리봉동 127-30 도","서울특별시 구로구 구로동 179-94 천","17","79","6","매우좋음"
"2024-02-14","12:17","서울","구로구","도림로","서울특별시 영등포구 대림동 1054-1 천","서울특별시 구로구 가리봉동 25-45 도","16","80","90","좋음"
"2024-02-14","12:26","서울","구로구","구로중앙로","서울특별시 구로구 구로동 147-5 도","서울특별시 양천구 신정동 330-8제","17","81","42","매우좋음"
"2024-02-14","12:35","서울","구로구","신도림로","서울특별시 구로구 신도림동 290-10 도","서울특별시 구로구 신도림동 312-16도","17","79","14","매우좋음"
"2024-02-14","12:43","서울","구로구","공원로","서울특별시 구로구 신도림동 413-2도","서울특별시 구로구 구로동 50 도","17","78","19","매우좋음"
"2024-02-14","12:48","서울","구로구","가마산로","서울특별시 구로구 구로동 68-1 천","서울특별시 구로구 구로동 699-9 도","17","79","26","매우좋음"
"2024-02-14","12:53","서울","구로구","벚꽃로","서울특별시 구로구 가리봉동 2-2도","서울특별시 구로구 구로동 496-128도","17","80","328","매우나쁨"
"2024-02-14","12:56","서울","구로구","새말로","서울특별시 구로구 구로동 1-25 천","서울특별시 구로구 구로동 496-128도","17","81","29","매우좋음"
"2024-02-14","13:18","서울","구로구","경인로","서울특별시 구로구 신도림동 330-7도","서울특별시 구로구 온수동 44-23 도","18","76","42","매우좋음"
"2024-02-14","11:05","경기","하남시","미사대로","경기도 하남시 배알미동 47-1수","경기도 하남시 선동 247-1제","10","78","3","매우좋음"
"2024-02-14","11:31","경기","하남시","미사강변한강로","경기도 하남시 선동 229-1답","경기도 하남시 덕풍동 80-3임","12","73","2","매우좋음"
"2024-02-14","11:42","경기","하남시","아리수로","경기도 하남시 망월동 232-4도","경기도 하남시 망월동 673-4도","13","71","3","매우좋음"
"2024-02-14","11:55","경기","하남시","미사강변동로","경기도 하남시 망월동 387-15목","경기도 하남시 망월동 830-77전","13","69","4","매우좋음"
"2024-02-14","12:03","경기","하남시","덕풍로","경기도 하남시 덕풍동 829-4도","경기도 하남시 신장동 303-4 도","14","68","53","좋음"
"2024-02-14","12:10","경기","하남시","덕풍북로","경기도 하남시 덕풍동 820도","경기도 하남시 덕풍동 658 도","15","66","13","매우좋음"
"2024-02-14","12:26","경기","하남시","신평로","경기도 하남시 덕풍동 511-29답","경기도 하남시 신장동 278-3 도","15","66","47","매우좋음"
"2024-02-14","12:31","경기","하남시","조정대로","경기도 하남시 덕풍동 2-29도","경기도 하남시 풍산동 461-1도","15","65","17","매우좋음"
"2024-02-14","12:38","경기","하남시","하남대로","경기도 하남시 풍산동 219-4도","경기도 하남시 상산곡동 산182-3임","16","66","6","매우좋음"
"2024-02-14","12:50","경기","하남시","창우로","경기도 하남시 천현동 474-6수","경기도 남양주시 와부읍 팔당리 415-6 전","16","68","4","매우좋음"
"2024-02-14","12:55","경기","하남시","대청로","경기도 하남시 창우동 534도","경기도 하남시 신장동 537도","16","66","5","매우좋음"
"2024-02-14","13:03","경기","하남시","천현로","경기도 하남시 천현동 627도","경기도 하남시 창우동 534도","16","66","31","매우좋음"
"2024-02-14","13:27","경기","하남시","덕산로","경기도 하남시 풍산동 394-9 도","경기도 하남시 천현동 289-11 도","16","66","14","매우좋음"
"2024-02-14","13:31","경기","하남시","대성로","경기도 하남시 신장동 434-10도","경기도 하남시 상사창동 468-5천","16","65","43","매우좋음"
"2024-02-14","13:35","경기","하남시","서하남로","경기도 하남시 교산동 104-3수","경기도 하남시 감북동 447-4수","17","65","69","좋음"
"2024-02-16","10:10","서울","양천구","목동서로","서울특별시 양천구 목동 910-2제","서울특별시 양천구 신정동 324-4도","4","71","15","매우좋음"
"2024-02-16","10:23","서울","양천구","목동동로","서울특별시 양천구 신정동 574-1도","서울특별시 양천구 목동 910-2제","4","68","60","좋음"
"2024-02-16","11:51","서울","금천구","독산로","서울특별시 금천구 독산동 996도","서울특별시 금천구 시흥동 1000-92도","5","57","107","보통"
"2024-02-16","12:14","서울","금천구","시흥대로","서울특별시 관악구 신림동 1674-6도","서울특별시 금천구 시흥동 1001-42도","6","55","173","나쁨"
"2024-02-16","10:13","서울","중구","퇴계로","서울특별시 중구 봉래동2가 130도","서울특별시 중구 황학동 2542도","5","95","4","매우좋음"
"2024-02-16","10:43","서울","중구","난계로","서울특별시 중구 신당동 85-730대","서울특별시 중구 황학동 2472-1천","4","97","5","매우좋음"
"2024-02-16","10:57","서울","중구","다산로","서울특별시 중구 흥인동 163-1도","서울특별시 중구 신당동 산 24-110도","5","88","7","매우좋음"
"2024-02-16","11:06","서울","중구","동호로","서울특별시 중구 신당동 309-61 공","서울특별시 중구 방산동 5-1도","5","88","5","매우좋음"
"2024-02-16","11:19","서울","중구","장충단로","서울특별시 중구 을지로6가 18-214도","서울특별시 중구 장충동2가 산 5-7도","6","83","10","매우좋음"
"2024-02-16","11:41","서울","중구","삼일대로","서울특별시 중구 장충동2가 산 14-21임","서울특별시 중구 장교동 46-4 도","7","73","4","매우좋음"
"2024-02-16","11:50","서울","중구","을지로","서울특별시 중구 신당동 226-4도","서울특별시 중구 소공동 100도","7","74","18","매우좋음"
"2024-02-16","11:59","서울","중구","서소문로","서울특별시 중구 태평로2가 113-1도","서울특별시 중구 의주로1가 180-1도","6","75","6","매우좋음"
"2024-02-16","12:05","서울","중구","통일로","서울특별시 중구 충정로1가 88-8도","서울특별시 중구 봉래동2가 130도","6","77","6","매우좋음"
"2024-02-16","12:14","서울","중구","세종대로","서울특별시 중구 남대문로5가 67-2대","서울특별시 중구 태평로1가 63-17도","7","73","13","매우좋음"
"2024-02-16","12:19","서울","중구","남대문로","서울특별시 중구 남대문로1가 9도","서울특별시 중구 남대문로4가 24도","7","71","9","매우좋음"
"2024-02-16","13:31","서울","서대문구","수색로","서울특별시 서대문구 북가좌동 415 도","서울특별시 서대문구 연희동 542-77 천","7","67","18","매우좋음"
"2024-02-16","13:37","서울","서대문구","모래내로","서울특별시 서대문구 남가좌동 110-4천","서울특별시 서대문구 홍제동 161-1 도","7","68","15","매우좋음"
"2024-02-16","14:03","서울","서대문구","세검정로","서울특별시 서대문구 홍제동 4-4 임","서울특별시 서대문구 홍은동 53-27대","7","67","13","매우좋음"
"2024-02-16","14:13","서울","서대문구","연희로","서울특별시 서대문구 홍은동 226-4도","서울특별시 서대문구 창천동 516도","8","65","12","매우좋음"
"2024-02-16","14:28","서울","서대문구","응암로","서울특별시 서대문구 북가좌동 398 도","서울특별시 서대문구 북가좌동 359-1도","7","65","14","매우좋음"
"2024-02-16","14:36","서울","서대문구","가좌로","서울특별시 서대문구 홍은동 340도","서울특별시 서대문구 연희동 143-13도","8","66","20","매우좋음"
"2024-02-16","15:00","서울","서대문구","통일로","서울특별시 서대문구 홍은동 164-46도","서울특별시 서대문구 홍제동 47-32구","8","65","11","매우좋음"
"2024-02-16","15:15","서울","서대문구","성산로","서울특별시 서대문구 현저동 935도","서울특별시 서대문구 연희동 542-77 천","9","61","11","매우좋음"
"2024-02-16","10:36","경기","양평군","중앙로","경기도 양평군 양평읍 대흥리 779-1도","경기도 양평군 양평읍 양근리 85-3 도","4","86","94","좋음"
"2024-02-16","10:43","경기","양평군","마유산로","경기도 양평군 옥천면 신복리 산189-21임","경기도 양평군 양평읍 양근리 505-1도","3","88","3","매우좋음"
"2024-02-16","11:15","경기","여주시","세종로","경기도 여주시 점봉동 230-14도","경기도 여주시 홍문동 86도","4","81","43","매우좋음"
"2024-02-16","12:39","경기","여주시","우암로","경기도 여주시 월송동 416도","경기도 여주시 하동 195-1도","5","73","6","매우좋음"
"2024-02-16","12:58","경기","이천시","증신로","경기도 이천시 신둔면 도암리 352-12 도","경기도 이천시 안흥동 159 도","5","71","77","좋음"
"2024-02-16","13:13","경기","이천시","구만리로","경기도 이천시 부발읍 마암리 446 도","경기도 이천시 증일동 89-9 도","6","70","127","보통"
"2024-02-16","13:23","경기","이천시","이섭대천로","경기도 이천시 증포동 14-2 도","경기도 이천시 호법면 매곡리 558-2 도","6","68","67","좋음"
"2024-02-16","09:49","서울","마포구","월드컵북로","서울특별시 마포구 동교동 192-5도","서울특별시 마포구 상암동 655도","4","81","30","매우좋음"
"2024-02-16","10:16","서울","마포구","월드컵로","경기도 고양시덕양구 덕은동 269-4전","서울특별시 마포구 합정동 422도","5","74","27","매우좋음"
"2024-02-16","10:46","서울","마포구","독막로","서울특별시 마포구 합정동 420 도","서울특별시 마포구 도화동 293-1도","5","68","41","매우좋음"
"2024-02-16","10:59","서울","마포구","토정로","서울특별시 마포구 마포동 33-18도","서울특별시 마포구 합정동 139-21 잡","5","63","88","좋음"
"2024-02-16","11:17","서울","마포구","양화로","서울특별시 마포구 합정동 345-1도","서울특별시 마포구 동교동 191-2도","6","61","22","매우좋음"
"2024-02-16","11:22","서울","마포구","신촌로","서울특별시 마포구 동교동 191-2도","서울특별시 서대문구 충정로3가 58-6 도","6","58","13","매우좋음"
"2024-02-16","11:32","서울","마포구","마포대로","서울특별시 마포구 아현동 610-1 도","서울특별시 마포구 마포동 53제","5","61","37","매우좋음"
"2024-02-16","11:36","서울","마포구","백범로","서울특별시 마포구 신공덕동 148-51 도","서울특별시 마포구 노고산동 31-123도","5","61","82","좋음"
"2024-02-16","12:14","서울","마포구","대흥로","서울특별시 마포구 대흥동 3-63도","서울특별시 마포구 용강동 495-4 제","7","54","86","좋음"
"2024-02-16","12:44","서울","마포구","만리재로","서울특별시 마포구 공덕동 237-9 도","서울특별시 마포구 공덕동 1-110 도","7","52","16","매우좋음"
"2024-02-16","12:59","서울","마포구","서강로","서울특별시 마포구 노고산동 31-123도","서울특별시 마포구 신정동 146-3도","7","52","107","보통"
"2024-02-16","13:06","서울","마포구","창전로","서울특별시 마포구 신정동 92-3 도","서울특별시 마포구 창전동 12-34 도","7","52","99","좋음"
"2024-02-16","13:16","서울","마포구","잔다리로","서울특별시 마포구 서교동 406도","서울특별시 마포구 성산동 245-23도","7","50","132","보통"
"2024-02-16","13:29","서울","마포구","동교로","서울특별시 마포구 연남동 222-2철","서울특별시 마포구 합정동 450-55전","7","50","224","매우나쁨"
"2024-02-16","13:52","서울","마포구","성산로","서울특별시 마포구 망원동 297-2천","서울특별시 마포구 연남동 448-4천","7","50","12","매우좋음"
"2024-02-16","13:58","서울","마포구","성암로","서울특별시 마포구 연남동 448-4천","서울특별시 마포구 상암동 862전","7","50","36","매우좋음"
"2024-02-16","14:16","서울","마포구","증산로","서울특별시 마포구 상암동 1122-3철","서울특별시 마포구 상암동 487-314제","8","49","78","좋음"
"2024-02-16","10:11","경기","안산시 상록구","수인로","경기도 안산시상록구 수암동 산47 도","경기도 안산시상록구 사사동 170-1도","4","77","56","좋음"
"2024-02-16","10:18","경기","안산시 상록구","삼일로","경기도 안산시상록구 부곡동 708-1도","경기도 안산시상록구 성포동 679-14천","4","71","66","좋음"
"2024-02-16","10:42","경기","안산시 상록구","해안로","경기도 안산시상록구 팔곡일동 557-3도","경기도 안산시상록구 사동 1634 천","4","69","35","매우좋음"
"2024-02-16","11:14","경기","안산시 단원구","동산로","경기도 안산시단원구 선부동 1075도","경기도 안산시단원구 원시동 803도","5","65","79","좋음"
"2024-02-16","12:33","경기","안산시 단원구","신안산대학로","경기도 안산시단원구 초지동 663-10도","경기도 안산시단원구 초지동 660-27 도","6","56","72","좋음"
"2024-02-16","12:53","경기","안산시 단원구","중앙대로","경기도 안산시단원구 고잔동 554-2도","경기도 안산시단원구 성곡동 693도","7","53","21","매우좋음"
"2024-02-20","10:29","서울","은평구","통일로","서울특별시 은평구 진관동 75-1도","서울특별시 은평구 응암동 32-1도","5","81","9","매우좋음"
"2024-02-20","10:53","서울","은평구","연서로","서울특별시 은평구 진관동 2-23도","서울특별시 은평구 역촌동 85-42도","5","81","29","매우좋음"
"2024-02-20","11:18","서울","서대문구","통일로","서울특별시 서대문구 홍은동 164-46도","서울특별시 서대문구 홍제동 47-32구","5","81","10","매우좋음"
"2024-02-20","11:28","서울","서대문구","신촌로","서울특별시 서대문구 충정로3가 58-6 도","서울특별시 마포구 동교동 191-2도","6","79","9","매우좋음"
"2024-02-20","11:54","서울","서대문구","연희로","서울특별시 서대문구 홍은동 226-4도","서울특별시 서대문구 창천동 516도","6","81","10","매우좋음"
"2024-02-20","11:57","서울","서대문구","모래내로","서울특별시 서대문구 홍제동 161-1 도","서울특별시 서대문구 남가좌동 110-4천","6","80","69","좋음"
"2024-02-26","15:49","경북","포항시 북구","천마로","경상북도 포항시 북구 양덕동 산74-7 임","경상북도 포항시 북구 환호동 517 도","7","71","21","매우좋음"
"2024-02-26","15:56","경북","포항시 북구","새천년대로","경상북도 포항시 북구 여남동 404천","경상북도 포항시 북구 죽도동 698도","7","70","83","좋음"
"2024-02-26","16:15","경북","포항시 북구","중앙로","경상북도 포항시 북구 우현동 69-2도","경상북도 포항시 북구 죽도동 204-1도","7","66","24","매우좋음"
"2024-02-26","16:29","경북","포항시 남구","중앙로","경상북도 포항시 남구 해도동 481도","경상북도 포항시 남구 해도동 236도","7","67","79","좋음"
"2024-02-26","16:40","경북","포항시 남구","문예로","경상북도 포항시 남구 해도동 236도","경상북도 포항시 남구 대도동 328-19대","7","64","140","보통"
"2024-02-26","17:04","경북","포항시 남구","상공로","경상북도 포항시 남구 대도동 422-2 도","경상북도 포항시 남구 해도동 517도","6","73","87","좋음"
"2024-02-26","14:13","전남","목포시","영산로","전라남도 목포시 대양동 1026-4 도","전라남도 목포시 유달동 11 도","9","89","8","매우좋음"
"2024-02-26","14:26","전남","목포시","백년대로","전라남도 목포시 산정동 50-1철","전라남도 목포시 옥암동 1085-2 도","9","89","6","매우좋음"
"2024-02-26","15:23","전남","영암군","서남역로","전라남도 영암군 영암읍 교동리 429 도","전라남도 영암군 영암읍 역리 162-3도","11","69","12","매우좋음"
"2024-02-26","15:27","전남","영암군","낭주로","전라남도 영암군 영암읍 용흥리 542-1도","전라남도 영암군 영암읍 역리 467-3도","11","69","7","매우좋음"
"2024-02-26","16:06","전남","나주시","빛가람로","전라남도 나주시 송월동 963-8 도","전라남도 나주시 빛가람동 890 도","11","72","5","매우좋음"
"2024-02-26","16:13","전남","나주시","우정로","전라남도 나주시 빛가람동 223 도","전라남도 나주시 빛가람동 121 도","11","73","29","매우좋음"
"2024-02-26","16:22","전남","나주시","그린로","전라남도 나주시 빛가람동 401 도","전라남도 나주시 빛가람동 329 도","11","72","12","매우좋음"
"2024-02-26","16:36","전남","나주시","한빛로","전라남도 나주시 빛가람동 215 도","전라남도 나주시 빛가람동 134 도","10","76","10","매우좋음"
"2024-02-26","14:53","경북","경주시","강변로","경상북도 경주시 사정동 496도","경상북도 경주시 천북면 신당리 927-9도","7","77","5","매우좋음"
"2024-02-26","15:07","경북","경주시","산업로","경상북도 경주시 강동면 유금리 산1-1임","경상북도 경주시 외동읍 모화리 산124-3임","7","75","8","매우좋음"
"2024-02-26","15:23","경북","경주시","양정로","경상북도 경주시 인왕동 785-2도","경상북도 경주시 용강동 1231도","7","74","25","매우좋음"
"2024-02-26","15:32","경북","경주시","유림로","경상북도 경주시 용강동 946-1도","경상북도 경주시 황성동 873-6답","8","71","35","매우좋음"
"2024-02-26","15:36","경북","경주시","용담로","경상북도 경주시 현곡면 남사리 산38-1도","경상북도 경주시 황성동 365-4도","8","71","7","매우좋음"
"2024-02-26","15:39","경북","경주시","원화로","경상북도 경주시 용강동 1231도","경상북도 경주시 배반동 1138-1도","7","72","28","매우좋음"
"2024-02-26","15:44","경북","경주시","화랑로","경상북도 경주시 황오동 390-1 도","경상북도 경주시 성건동 620-67도","8","71","19","매우좋음"
"2024-02-26","15:54","경북","경주시","금성로","경상북도 경주시 성건동 620-312도","경상북도 경주시 탑동 368-4도","7","74","10","매우좋음"
"2024-02-26","15:08","전남","여수시","쌍봉로","전라남도 여수시 학동 134도","전라남도 여수시 둔덕동 526도","11","50","2","매우좋음"
"2024-02-26","15:12","전남","여수시","새터로","전라남도 여수시 신기동 172도","전라남도 여수시 신기동 78도","11","51","1","매우좋음"
"2024-02-26","15:15","전남","여수시","신월로","전라남도 여수시 신기동 78도","전라남도 여수시 서교동 652도","11","52","5","매우좋음"
"2024-02-26","15:22","전남","여수시","웅천로","전라남도 여수시 웅천동","전라남도 여수시 웅천동 1859-2 도","11","55","3","매우좋음"
"2024-02-26","15:28","전남","여수시","예울마루로","전라남도 여수시 웅천동 1758 도","전라남도 여수시 시전동 1002 대","11","56","5","매우좋음"
"2024-02-26","16:11","전남","광양시","중마로","전라남도 광양시 중동 1807 도","전라남도 광양시 마동 1125 도","12","47","3","매우좋음"
"2024-02-26","16:28","전남","광양시","중마중앙로","전라남도 광양시 중동 1820 도","전라남도 광양시 마동 1063임","12","47","4","매우좋음"
"2024-02-26","16:41","전남","광양시","오류로","전라남도 광양시 중동 1695도","전라남도 광양시 중동 1335도","12","48","2","매우좋음"
"2024-02-26","16:49","전남","광양시","광장로","전라남도 광양시 중동 1615도","전라남도 광양시 중동 1615도","12","47","2","매우좋음"
"2024-02-26","16:59","전남","광양시","중동로","전라남도 광양시 중동 1477도","전라남도 광양시 중동 1784도","11","48","4","매우좋음"
"2024-02-26","17:27","경남","하동군","산업로","전라남도 광양시 태인동","경상남도 하동군 금남면 계천리 357-2도","11","52","2","매우좋음"
"2024-02-27","09:17","경북","포항시 남구","희망대로","경상북도 포항시 남구 송도동 253-55잡","경상북도 포항시 남구 이동 산59-1 임","5","58","71","좋음"
"2024-02-27","09:37","경북","포항시 남구","대이로","경상북도 포항시 남구 이동 663 도","경상북도 포항시 남구 대잠동 985-9 도","5","56","22","매우좋음"
"2024-02-27","10:17","경북","포항시 남구","중흥로","경상북도 포항시 남구 상도동 525 도","경상북도 포항시 남구 상도동 663도","6","55","25","매우좋음"
"2024-02-27","10:20","경북","포항시 북구","중흥로","경상북도 포항시 북구 죽도동 717도","경상북도 포항시 북구 죽도동 59도","6","55","24","매우좋음"
"2024-02-27","10:30","경북","포항시 북구","삼호로","경상북도 포항시 북구 덕산동 129-1도","경상북도 포항시 북구 환호동 517 도","6","57","25","매우좋음"
"2024-02-27","10:38","경북","포항시 북구","삼흥로","경상북도 포항시 북구 두호동 1003도","경상북도 포항시 북구 흥해읍 약성리 318-3도","6","56","32","매우좋음"
"2024-02-27","10:48","경북","포항시 북구","신덕로","경상북도 포항시 북구 양덕동 437 도","경상북도 포항시 북구 양덕동 2223도","5","57","21","매우좋음"
"2024-02-27","10:58","경북","포항시 북구","장량로","경상북도 포항시 북구 양덕동 2223도","경상북도 포항시 북구 장성동 1595-1 도","6","57","171","나쁨"
"2024-02-27","12:20","경북","영천시","호국로","경상북도 영천시 고경면 청정리 168-3 도","경상북도 영천시 문외동 43-2 도","5","59","114","보통"
"2024-02-27","12:26","경북","영천시","최무선로","경상북도 영천시 문외동 54-2 도","경상북도 영천시 금호읍 원제리 산58-5도","5","57","60","좋음"
"2024-02-27","12:38","경북","영천시","강변로","경상북도 영천시 성내동 398 도","경상북도 영천시 완산동 1323 천","5","59","61","좋음"
"2024-02-27","13:50","경북","영천시","영화로","경상북도 영천시 조교동 695-4 도","경상북도 영천시 금노동 684-1도","6","56","71","좋음"
"2024-02-27","13:55","경북","영천시","완산로","경상북도 영천시 완산동 933-3도","경상북도 영천시 문외동 43-2 도","6","56","216","매우나쁨"
"2024-02-27","14:00","경북","영천시","시장로","경상북도 영천시 금노동 527-3제","경상북도 영천시 완산동 499-26답","6","55","189","나쁨"
"2024-02-27","14:11","경북","영천시","망정로","경상북도 영천시 조교동 895-1구","경상북도 영천시 망정동 산14-8 임","5","57","22","매우좋음"
"2024-02-27","15:46","경북","칠곡군","중앙로","경상북도 칠곡군 왜관읍 왜관리 1552 도","경상북도 칠곡군 약목면 관호리 877-1 도","8","47","71","좋음"
"2024-02-27","15:56","경북","칠곡군","관문로","경상북도 칠곡군 왜관읍 왜관리 782-22 도","경상북도 칠곡군 왜관읍 매원리 655-3 도","8","48","66","좋음"
"2024-02-27","16:16","경북","칠곡군","금오대로","경상북도 칠곡군 약목면 복성리 429-3 도","경상북도 칠곡군 북삼읍 인평리 1122 도","8","50","12","매우좋음"
"2024-02-27","17:22","충남","청양군","칠갑산로","충청남도 청양군 청양읍 장승리 111-13 도","충청남도 청양군 목면 송암리 315-1 천","10","49","360","매우나쁨"
"2024-02-27","17:36","충남","청양군","문화예술로","충청남도 청양군 청양읍 벽천리 599 도","충청남도 청양군 청양읍 송방리 75-2 도","10","50","275","매우나쁨"
"2024-02-27","09:16","전남","나주시","전력로","전라남도 나주시 빛가람동 883 도","전라남도 나주시 빛가람동 868 도","6","98","155","나쁨"
"2024-02-27","09:20","전남","나주시","혁신로","전라남도 나주시 산포면 매성리 1244-2 답","전라남도 나주시 산포면 신도리 산168-10 도","6","96","11","매우좋음"
"2024-02-27","09:24","전남","나주시","호수로","전라남도 나주시 빛가람동 876 도","전라남도 나주시 빛가람동 878 도","7","88","35","매우좋음"
"2024-02-27","10:21","광주","북구","우치로","광주광역시 북구 용전동 1135-5도","광주광역시 북구 중흥동 378-6도","8","73","7","매우좋음"
"2024-02-27","10:47","광주","북구","동문대로","광주광역시 북구 풍향동 595-1 도","광주광역시 북구 망월동 1154-127천","9","65","4","매우좋음"
"2024-02-27","10:56","광주","북구","군왕로","광주광역시 북구 각화동 428-2도","광주광역시 북구 풍향동 594-16 철","9","65","7","매우좋음"
"2024-02-27","11:17","광주","동구","필문대로","광주광역시 동구 계림동 594-2도","광주광역시 동구 학동 26-5도","10","62","9","매우좋음"
"2024-02-27","11:32","광주","동구","남문로","광주광역시 동구 학동 994 도","광주광역시 동구 선교동 산185임","10","61","5","매우좋음"
"2024-02-27","14:07","광주","남구","효덕로","광주광역시 남구 노대동 산133임","광주광역시 남구 진월동 518-3도","11","56","10","매우좋음"
"2024-02-27","14:20","광주","남구","서문대로","광주광역시 남구 이장동 산38-3 도","광주광역시 남구 주월동 1010-4도","12","54","9","매우좋음"
"2024-02-27","14:45","광주","서구","대남대로","광주광역시 서구 농성동 671-2도","광주광역시 서구 농성동 671-2도","12","52","4","매우좋음"
"2024-02-27","14:48","광주","남구","대남대로","광주광역시 남구 월산동 1058-2도","광주광역시 남구 방림동 509천","13","52","6","매우좋음"
"2024-02-27","15:13","광주","동구","금남로","광주광역시 동구 금남로1가 31도","광주광역시 동구 금남로5가 40-1도","12","54","10","매우좋음"
"2024-02-27","15:23","광주","서구","경열로","광주광역시 서구 양동 441천","광주광역시 서구 농성동 609-16도","13","53","2","매우좋음"
"2024-02-27","15:29","광주","서구","상무대로","광주광역시 서구 양동 456-80천","광주광역시 서구 벽진동 836천","13","51","4","매우좋음"
"2024-02-27","16:02","광주","서구","운천로","광주광역시 서구 유촌동 841도","광주광역시 서구 금호동 780도","12","54","4","매우좋음"
"2024-02-27","16:27","광주","서구","금화로","광주광역시 서구 농성동 163-2도","광주광역시 서구 금호동 541-4 도","12","54","97","좋음"
"2024-02-27","16:46","광주","서구","회재로","광주광역시 서구 용두동 산62-1 도","광주광역시 남구 주월동 산111 임","13","54","13","매우좋음"
"2024-02-27","09:36","경북","경산시","중앙로","경상북도 경산시 중방동 871 도","경상북도 경산시 사정동 84-1철","3","100","13","매우좋음"
"2024-02-27","09:39","경북","경산시","경산로","경상북도 경산시 옥곡동 842도","경상북도 경산시 중산동 144-2도","3","100","9","매우좋음"
"2024-02-27","09:45","경북","경산시","대학로","경상북도 경산시 하양읍 금락리 442 대","경상북도 경산시 중산동 607도","3","100","8","매우좋음"
"2024-02-27","09:49","경북","경산시","경안로","경상북도 경산시 대정동 48-3도","경상북도 경산시 백천동 617도","3","100","12","매우좋음"
"2024-02-27","10:50","경북","구미시","금오대로","경상북도 구미시 오태동 781-1도","경상북도 구미시 임은동 244-1도","6","65","7","매우좋음"
"2024-02-27","10:54","경북","구미시","구미대로","경상북도 구미시 임은동 244-1도","경상북도 구미시 신평동 131-10 도","6","67","4","매우좋음"
"2024-02-27","10:59","경북","구미시","새마을로","경상북도 구미시 광평동 산29-6임","경상북도 구미시 형곡동 229-3도","6","66","4","매우좋음"
"2024-02-27","11:06","경북","구미시","형곡로","경상북도 구미시 형곡동 227도","경상북도 구미시 형곡동 229-3도","6","66","8","매우좋음"
